,Q_vals,Br_ff,C_ff,H_ff
69,8.363636363636363,14.544336058027932,1.461751215063546,0.02866287217421591
70,8.484848484848484,14.344956926360524,1.4512778275717522,0.027313362392998364
71,8.606060606060606,14.148041009312637,1.4409075189627267,0.026041219492856746
72,8.727272727272727,13.953642066676483,1.4306251641271743,0.024841618387611602
73,8.84848484848485,13.761811916238646,1.420417312224748,0.023710011807146776
74,8.96969696969697,13.57260003410102,1.4102720378290816,0.022642114558645
75,9.090909090909092,13.38605321370395,1.4001788056267193,0.02163388969466213
76,9.212121212121213,13.202215279636151,1.3901283471560355,0.020681536196660154
77,9.333333333333334,13.021126852137751,1.3801125482503542,0.01978147784090212
78,9.454545454545455,12.842825158136755,1.3701243460194894,0.018930352968978884
79,9.575757575757576,12.667343884685968,1.3601576343613044,0.018125004936494802
80,9.696969696969697,12.494713070768007,1.350207177136864,0.017362473059818737
81,9.818181818181818,12.324959033593064,1.3402685282680131,0.016639983921893454
82,9.93939393939394,12.158104325713019,1.3303379581244914,0.01595494293375802
83,10.06060606060606,11.99416771950204,1.3204123856595378,0.015304926078763204
84,10.181818181818182,11.833164215797717,1.3104893158295388,0.014687671791699245
85,10.303030303030303,11.675105073747995,1.3005667818960474,0.014101072945576157
86,10.424242424242424,11.51999785916059,1.2906432922592015,0.013543168935034577
87,10.545454545454545,11.367846508897316,1.2807177815119268,0.013012137857801764
88,10.666666666666668,11.21865140909113,1.270789565436038,0.012506288804728937
89,10.787878787878789,11.072409485186485,1.2608582996860862,0.012024054275239601
90,10.90909090909091,10.929114302010241,1.2509239419259912,0.011563982738940484
91,11.030303030303031,10.788756172271835,1.240986717198469,0.011124731366127764
92,11.151515151515152,10.651322272065013,1.2310470863190606,0.010705058950346714
93,11.272727272727273,10.516796762101295,1.2211057170961985,0.01030381904538099
94,11.393939393939394,10.385160913546681,1.2111634581868649,0.009919953337359027
95,11.515151515151516,10.256393237459413,1.20122131540464,0.009552485270329624
96,11.636363636363637,10.130469616938901,1.1912804303037365,0.009200513940896365
